"","X","CH","Phase","Slope","R2","RMSE.lm","RMSE.lo","Mass.g","Temp.C","sec","CHvol.mL","Tubevol.mL","Resp.DOY","Type","O2.mg_h","PreSec","PostSec","MO2.Cor","corO2.mg_h","MO2","Ex"
"108",108,8,"M5",-0.000599884897356627,0.989671871010966,0.00705852651198828,0.00620993276141468,0.3897,18.5581203007519,60536,16.128,0.949,192,"Treat",0.0360376532915733,38263,68935,-1.18197647160044e-07,0.038670269486769,0.0992308685829329,"CUE"
"109",109,8,"M6",-0.000625998392722613,0.992749123253045,0.00616211263228875,0.0056568685763381,0.3897,18.5931328320802,61966,16.128,0.949,192,"Treat",0.0376064027239682,38263,68935,-1.18197647160044e-07,0.0404080415546027,0.103690124594824,"CUE"
"110",110,8,"M7",-0.000529387207078065,0.985337596769006,0.00743814093899495,0.00581991525403321,0.3897,18.625313283208,63396,16.128,0.949,192,"Treat",0.0318025553064257,38263,68935,-1.18197647160044e-07,0.0347732167724991,0.0892307333140854,"CUE"
"111",1,1,"M1",-0.00035697893255898,0.967192480781273,0.00757275201900851,0.00578256598562352,0.2996,18.4864411027569,46950,16.128,1.011,193,"SMR",0.0216407197329613,32183.8333333333,68277,9.17740453802169e-10,0.0216271682244637,0.072186809827983,"DF"
"112",2,1,"M2",-0.000378193296779584,0.964966146341362,0.00830008715599851,0.00511718807088271,0.2996,18.5262155388471,48230,16.128,1.011,193,"SMR",0.0229267735264444,32183.8333333333,68277,9.17740453802169e-10,0.022912047310166,0.0764754583116355,"DF"
"113",3,1,"M3",-0.000338319679386706,0.947022817948304,0.00921663469726464,0.00629794635468927,0.2996,18.553709273183,49510,16.128,1.011,193,"SMR",0.0205095614726322,32183.8333333333,68277,9.17740453802169e-10,0.0204936605485729,0.0684034063704034,"DF"
"114",4,1,"M4",-0.000368551778382875,0.956494569963856,0.00905336225599786,0.00563473141262187,0.2996,18.58,50790,16.128,1.011,193,"SMR",0.0223422869408421,32183.8333333333,68277,9.17740453802169e-10,0.0223252113090019,0.0745167266655605,"DF"
"115",5,1,"M5",-0.000343003476772607,0.906022695971285,0.0127239332880263,0.00591088063681825,0.2996,18.6082205513784,52070,16.128,1.011,193,"SMR",0.0207935018883527,32183.8333333333,68277,9.17740453802169e-10,0.0207752515487317,0.069343296224071,"DF"
"116",6,1,"M6",-0.000350061801314785,0.932691644392903,0.0108315617291744,0.00564186722872404,0.2996,18.623709273183,53350,16.128,1.011,193,"SMR",0.0212213905094167,32183.8333333333,68277,9.17740453802169e-10,0.0212019654620148,0.0707675749733471,"DF"
"117",7,1,"M7",-0.000307166722673972,0.913743491606455,0.01087023320921,0.00474070958009371,0.2996,18.6463909774436,54630,16.128,1.011,193,"SMR",0.0186210119152659,32183.8333333333,68277,9.17740453802169e-10,0.0186004121600831,0.0620841527372601,"DF"
"118",8,2,"M1",-0.00027736462793304,0.957424463390914,0.00673689516048415,0.00468798084463392,0.3131,18.4864411027569,46950,16.128,0.812,193,"SMR",0.0166021701558475,32183.8333333333,68277,-2.42851315771162e-08,0.0169607684562371,0.0541704517925171,"DF"
"119",9,2,"M2",-0.000356839281695826,0.980196575287184,0.00584207496601481,0.00438032634150217,0.3131,18.5262155388471,48230,16.128,0.812,193,"SMR",0.021359271790182,32183.8333333333,68277,-2.42851315771162e-08,0.0217489550589903,0.0694632866783466,"DF"
"120",10,2,"M3",-0.000326237922967124,0.953941315592588,0.00825677190402674,0.00427750167449278,0.3131,18.553709273183,49510,16.128,0.812,193,"SMR",0.0195275711569755,32183.8333333333,68277,-2.42851315771162e-08,0.0199483393942025,0.0637123583334478,"DF"
"121",11,2,"M4",-0.000491372598962047,0.952191047154568,0.0126819025668002,0.005350482017721,0.3131,18.58,50790,16.128,0.812,193,"SMR",0.0294120110364554,32183.8333333333,68277,-2.42851315771162e-08,0.0298638642421012,0.0953812336061998,"DF"
"122",12,2,"M5",-0.000347142989702323,0.95275171477331,0.00890414993208899,0.00606203045537123,0.3131,18.6082205513784,52070,16.128,0.812,193,"SMR",0.0207788823917336,32183.8333333333,68277,-2.42851315771162e-08,0.0212618205657981,0.0679074435189974,"DF"
"123",13,2,"M6",-0.000359499342467073,0.962863249249628,0.0081320240633305,0.00425128835744579,0.3131,18.623709273183,53350,16.128,0.812,193,"SMR",0.0215184946221568,32183.8333333333,68277,-2.42851315771162e-08,0.02203251776464,0.0703689484657936,"DF"
"124",14,2,"M7",-0.000287729219015294,0.862550982174648,0.0132294962943618,0.0047511425318588,0.3131,18.6463909774436,54630,16.128,0.812,193,"SMR",0.0172225618259234,32183.8333333333,68277,-2.42851315771162e-08,0.0177676699368253,0.056747588428059,"DF"
"125",15,3,"M1",-0.000304645180120366,0.97006243788014,0.00616429752054172,0.00480980577412561,0.2795,18.4864411027569,46950,16.128,1.091,193,"SMR",0.0185779333031362,32183.8333333333,68277,8.32256935955564e-09,0.0184550408568781,0.0660287687187052,"DF"
"126",16,3,"M2",-0.000331139938796624,0.976654332628958,0.00589691922666317,0.00514691182201858,0.2795,18.5262155388471,48230,16.128,1.091,193,"SMR",0.0201936419756835,32183.8333333333,68277,8.32256935955564e-09,0.0200600966406452,0.0717713654405909,"DF"
"127",17,3,"M3",-0.000310031524297127,0.965387990121544,0.00676159614675224,0.00526273953329656,0.2795,18.553709273183,49510,16.128,1.091,193,"SMR",0.0189064044209922,32183.8333333333,68277,8.32256935955564e-09,0.0187622061971737,0.0671277502582242,"DF"
"128",18,3,"M4",-0.000322393909725392,0.970792471975308,0.00644097982457539,0.00475328289387346,0.2795,18.58,50790,16.128,1.091,193,"SMR",0.0196602898816558,32183.8333333333,68277,8.32256935955564e-09,0.019505438769057,0.069786900783746,"DF"
"129",19,3,"M5",-0.000368474729996414,0.976374345735284,0.00660195196603783,0.0050125136099311,0.2795,18.6082205513784,52070,16.128,1.091,193,"SMR",0.0224703996795873,32183.8333333333,68277,8.32256935955564e-09,0.0223048956782083,0.079802846791443,"DF"
"130",20,3,"M6",-0.000285766316454314,0.944816109113461,0.00795471198630188,0.00495683182007491,0.2795,18.623709273183,53350,16.128,1.091,193,"SMR",0.0174266586632802,32183.8333333333,68277,8.32256935955564e-09,0.017250501773121,0.0617191476676959,"DF"
"131",21,3,"M7",-0.000291816824978252,0.929861595727012,0.00923123955965228,0.00488379268169097,0.2795,18.6463909774436,54630,16.128,1.091,193,"SMR",0.0177956319841888,32183.8333333333,68277,8.32256935955564e-09,0.0176088222052493,0.0630011527915896,"DF"
"132",22,4,"M1",-0.000299506460512279,0.956701850935867,0.00733894211042429,0.00514428644545472,0.2267,18.4864411027569,46950,16.128,1.076,193,"SMR",0.0183053197153984,32183.8333333333,68277,1.20002336576225e-08,0.018128122265171,0.0799652503977549,"DF"
"133",23,4,"M2",-0.000334288055617472,0.981336788293272,0.00530989482743019,0.00486171444441487,0.2267,18.5262155388471,48230,16.128,1.076,193,"SMR",0.0204311109838842,32183.8333333333,68277,1.20002336576225e-08,0.0202385532345751,0.0892746062398547,"DF"
"134",24,4,"M3",-0.000323970733659358,0.965715318097698,0.00703092054607318,0.00428286644878433,0.2267,18.553709273183,49510,16.128,1.076,193,"SMR",0.019800534011598,32183.8333333333,68277,1.20002336576225e-08,0.0195926159632071,0.0864253019991492,"DF"
"135",25,4,"M4",-0.000395286896108341,0.985969187573106,0.00543129089821281,0.00444356072383484,0.2267,18.58,50790,16.128,1.076,193,"SMR",0.0241592551966805,32183.8333333333,68277,1.20002336576225e-08,0.0239359768492078,0.105584370750806,"DF"
"136",26,4,"M5",-0.000322905865777738,0.956958434457624,0.00788777176034674,0.00504181667282324,0.2267,18.6082205513784,52070,16.128,1.076,193,"SMR",0.0197354511182462,32183.8333333333,68277,1.20002336576225e-08,0.0194968124716918,0.0860027016836868,"DF"
"137",27,4,"M6",-0.000355026677345848,0.924548685718992,0.0116818172645263,0.00597382351975721,0.2267,18.623709273183,53350,16.128,1.076,193,"SMR",0.0216986198734932,32183.8333333333,68277,1.20002336576225e-08,0.021444620927857,0.09459471075367,"DF"
"138",28,4,"M7",-0.000187147336246108,0.908084589729704,0.00685796983959667,0.00473347748445088,0.2267,18.6463909774436,54630,16.128,1.076,193,"SMR",0.0114381232979437,32183.8333333333,68277,1.20002336576225e-08,0.0111687640532258,0.049266713953356,"DF"
"139",29,6,"M1",-0.00034578492070794,0.905164188325488,0.0128916783149547,0.00884758688288973,0.1981,18.4185213032581,46950,16.128,0.768,193,"SMR",0.0207859752989608,32183.8333333333,68277,1.47401556068442e-07,0.0186094193551282,0.0939395222368914,"CUE"
"140",30,6,"M2",-0.000301046942806821,0.914989050752392,0.0105692607941405,0.00946895401946442,0.1981,18.4566917293233,48230,16.128,0.768,193,"SMR",0.0180966662866584,32183.8333333333,68277,1.47401556068442e-07,0.0157314363510582,0.0794115918781333,"CUE"
"141",31,6,"M3",-0.000368132284325683,0.916522314312071,0.0127967148604831,0.0106949524612717,0.1981,18.4871428571429,49510,16.128,0.768,193,"SMR",0.0221293298535906,32183.8333333333,68277,1.47401556068442e-07,0.0195754259262227,0.0988158804958239,"CUE"
"142",32,6,"M4",-0.000352203518173104,0.935889917040869,0.0106175761329047,0.0091108262682887,0.1981,18.5105012531328,50790,16.128,0.768,193,"SMR",0.0211718128539697,32183.8333333333,68277,1.47401556068442e-07,0.0184292349348342,0.0930299592874013,"CUE"
"143",33,6,"M5",-0.00038234791666461,0.944899559530624,0.0106346781006957,0.00981258811974026,0.1981,18.5389223057644,52070,16.128,0.768,193,"SMR",0.0229838661996264,32183.8333333333,68277,1.47401556068442e-07,0.0200526142887233,0.101224706152061,"CUE"
"144",34,6,"M6",-0.000284698453367332,0.930600873314451,0.00895491135916165,0.00798816230011802,0.1981,18.5542355889724,53350,16.128,0.768,193,"SMR",0.0171139186961365,32183.8333333333,68277,1.47401556068442e-07,0.0139939927934659,0.0706410539801408,"CUE"
"145",35,6,"M7",-0.000353814782969997,0.939369499930692,0.0103534295034808,0.00875016646385786,0.1981,18.5758646616541,54630,16.128,0.768,193,"SMR",0.0212686699123969,32183.8333333333,68277,1.47401556068442e-07,0.0179600700179587,0.0906616356282618,"CUE"
"146",36,7,"M1",-0.000533519729807733,0.987643560614482,0.00687350014928858,0.00624667945208354,0.3394,18.4185213032581,46950,16.128,0.818,193,"SMR",0.0318958154820904,32183.8333333333,68277,4.8159232468237e-09,0.0318247027567739,0.0937675390594399,"CUE"
"147",37,7,"M2",-0.000556037500961885,0.993308156474769,0.00525673252084998,0.00485052176770033,0.3394,18.4566917293233,48230,16.128,0.818,193,"SMR",0.0332420125085051,32183.8333333333,68277,4.8159232468237e-09,0.0331647354014327,0.0977157790260244,"CUE"
"148",38,7,"M3",-0.000567669353455275,0.992148895016495,0.00581638737750911,0.00517170340398275,0.3394,18.4871428571429,49510,16.128,0.818,193,"SMR",0.0339374083863253,32183.8333333333,68277,4.8159232468237e-09,0.033853966897497,0.0997465141352297,"CUE"
"149",39,7,"M4",-0.000470496727040823,0.987190680539837,0.00617305320886713,0.00564366218113933,0.3394,18.5105012531328,50790,16.128,0.818,193,"SMR",0.0281280634101941,32183.8333333333,68277,4.8159232468237e-09,0.0280384575396098,0.0826118371821149,"CUE"
"150",40,7,"M5",-0.000524474508410692,0.989549990718739,0.00620790070510472,0.00504571830940552,0.3394,18.5389223057644,52070,16.128,0.818,193,"SMR",0.0313550581369428,32183.8333333333,68277,4.8159232468237e-09,0.0312592878846026,0.0921016142740205,"CUE"
"151",41,7,"M6",-0.000456173875258526,0.985686883770953,0.00633153378782174,0.00611443114319468,0.3394,18.5542355889724,53350,16.128,0.818,193,"SMR",0.0272717894767257,32183.8333333333,68277,4.8159232468237e-09,0.0271698548426295,0.0800526070790499,"CUE"
"152",42,7,"M7",-0.000466737869027328,0.982586993269849,0.00715657663410891,0.00568461604634506,0.3394,18.5758646616541,54630,16.128,0.818,193,"SMR",0.0279033447448412,32183.8333333333,68277,4.8159232468237e-09,0.0277952457289891,0.0818952437507045,"CUE"
"153",43,8,"M1",-0.000410141238954417,0.976264997112436,0.0073658883710476,0.00580727720530187,0.2313,18.4185213032581,46950,16.128,0.949,193,"SMR",0.0248728185685959,32183.8333333333,68277,1.06949545128654e-07,0.023293583760302,0.100707236317778,"CUE"
"154",44,8,"M2",-0.000394669996503003,0.974899447865054,0.00729418452425964,0.00601245552738127,0.2313,18.4566917293233,48230,16.128,0.949,193,"SMR",0.0239345724963263,32183.8333333333,68277,1.06949545128654e-07,0.0222184422702677,0.0960589808485418,"CUE"
"155",45,8,"M3",-0.000390672619009279,0.978100299424848,0.00673319628630418,0.00576418584898683,0.2313,18.4871428571429,49510,16.128,0.949,193,"SMR",0.0236921534569606,32183.8333333333,68277,1.06949545128654e-07,0.0218391278131373,0.0944190566932008,"CUE"
"156",46,8,"M4",-0.000366334844279757,0.978467146226585,0.00625945914547062,0.00540944456550652,0.2313,18.5105012531328,50790,16.128,0.949,193,"SMR",0.0222162007906206,32183.8333333333,68277,1.06949545128654e-07,0.0202262797290327,0.0874460861609714,"CUE"
"157",47,8,"M5",-0.000342955839274232,0.959308769411128,0.00813561362766034,0.00564760148891059,0.2313,18.5389223057644,52070,16.128,0.949,193,"SMR",0.020798392253983,32183.8333333333,68277,1.06949545128654e-07,0.0186715757746304,0.0807244953507582,"CUE"
"158",48,8,"M6",-0.000412191532167197,0.968140378168032,0.00861253729914347,0.00631126216312111,0.2313,18.5542355889724,53350,16.128,0.949,193,"SMR",0.0249971576163442,32183.8333333333,68277,1.06949545128654e-07,0.0227334457192269,0.0982855413714956,"CUE"
"159",49,8,"M7",-0.000410667756119805,0.977524218481972,0.00717241073357924,0.00480018737071341,0.2313,18.5758646616541,54630,16.128,0.949,193,"SMR",0.0249047489493626,32183.8333333333,68277,1.06949545128654e-07,0.0225041416344807,0.0972941704906212,"CUE"
"160",50,1,"M1",-0.000174768552932845,0.717066024132697,0.0126446606227733,0.00580467107027946,0.2996,18.6051879699248,56321,16.128,1.011,193,"Treat",0.0105947912529264,32183.8333333333,68277,9.17740453802169e-10,0.0105726395986363,0.035289184241109,"DF"
"161",51,1,"M2",-0.000148404766618525,0.914559895801057,0.00522460626645136,0.00458492085399057,0.2996,18.7994987468672,57601,16.128,1.011,193,"Treat",0.00899657001718556,32183.8333333333,68277,9.17740453802169e-10,0.00897324365511452,0.0299507465123983,"DF"
"162",52,1,"M3",-4.228835318325e-05,0.490879071849832,0.00496049365065216,0.00406223406714685,0.2996,18.8122305764411,58881,16.128,1.011,193,"Treat",0.00256359778053847,32183.8333333333,68277,9.17740453802169e-10,0.00253909671068658,0.00847495564314611,"DF"
"163",53,1,"M4",-0.000204240458337195,0.710185754785916,0.0150278402910057,0.00473199361722187,0.2996,18.8011278195489,60161,16.128,1.011,193,"Treat",0.0123814323868441,32183.8333333333,68277,9.17740453802169e-10,0.0123557566092113,0.041240843154911,"DF"
"164",54,1,"M5",-0.000118381009851334,0.877788050313423,0.00508774051393198,0.0048345692387824,0.2996,18.8175187969925,61441,16.128,1.011,193,"Treat",0.00717647463824598,32183.8333333333,68277,9.17740453802169e-10,0.00714962415283235,0.0238638990414965,"DF"
"165",55,1,"M6",-0.000188234494074205,0.901193510342383,0.00717899791242728,0.00455176593074388,0.2996,18.8202255639098,62721,16.128,1.011,193,"Treat",0.0114111213822474,32183.8333333333,68277,9.17740453802169e-10,0.0113830961890529,0.0379943130475731,"DF"
"166",56,1,"M7",-0.000220943868227073,0.862692855890364,0.010152694734301,0.00535531752358299,0.2996,18.8245614035088,64001,16.128,1.011,193,"Treat",0.0133940238286427,32183.8333333333,68277,9.17740453802169e-10,0.0133648239276674,0.044608891614377,"DF"
"167",57,1,"M8",-0.000361370277449965,0.837895817616829,0.0183077695271594,0.00762529609860606,0.2996,18.8318295739348,65281,16.128,1.011,193,"Treat",0.0219069311403274,32183.8333333333,68277,9.17740453802169e-10,0.0218765565315712,0.0730192140573136,"DF"
"168",58,2,"M1",-0.000233582065297928,0.981548920822994,0.00368871680312436,0.00352830470048055,0.3131,18.6051879699248,56321,16.128,0.812,193,"Treat",0.0139814843094076,32183.8333333333,68277,-2.42851315771162e-08,0.0145676585778064,0.0465271752724574,"DF"
"169",59,2,"M2",-0.00033270668244122,0.924262830712798,0.0109698129650789,0.00462051472839884,0.3131,18.7994987468672,57601,16.128,0.812,193,"Treat",0.0199147706578149,32183.8333333333,68277,-2.42851315771162e-08,0.0205320298946324,0.0655765886126873,"DF"
"170",60,2,"M3",-0.000298741573429962,0.977515835161628,0.00521858849265461,0.00432497604354906,0.3131,18.8122305764411,58881,16.128,0.812,193,"Treat",0.0178817265621455,32183.8333333333,68277,-2.42851315771162e-08,0.0185300707673817,0.059182595871548,"DF"
"171",61,2,"M4",-0.000376903847862115,0.973005268111876,0.00723091727934113,0.00478542889064042,0.3131,18.8011278195489,60161,16.128,0.812,193,"Treat",0.022560273316867,32183.8333333333,68277,-2.42851315771162e-08,0.0232397024905219,0.0742245368589009,"DF"
"172",62,2,"M5",-0.000443659511860117,0.947936034199378,0.0119759455403794,0.00536407351499875,0.3131,18.8175187969925,61441,16.128,0.812,193,"Treat",0.0265560564158891,32183.8333333333,68277,-2.42851315771162e-08,0.0272665705579627,0.0870858210091432,"DF"
"173",63,2,"M6",-0.000290107566156875,0.979398065562362,0.00484634518273666,0.0040122469533805,0.3131,18.8202255639098,62721,16.128,0.812,193,"Treat",0.0173649221702415,32183.8333333333,68277,-2.42851315771162e-08,0.0181065212807338,0.0578298348155025,"DF"
"174",64,2,"M7",-0.00035757579926947,0.98878444260907,0.00438640416675396,0.00422719130728372,0.3131,18.8245614035088,64001,16.128,0.812,193,"Treat",0.0214033574047448,32183.8333333333,68277,-2.42851315771162e-08,0.0221760414836558,0.070827344246745,"DF"
"175",65,2,"M8",-0.000297825510489354,0.977408585761802,0.00521526568824784,0.00469483133969828,0.3131,18.8318295739348,65281,16.128,0.812,193,"Treat",0.0178268939292796,32183.8333333333,68277,-2.42851315771162e-08,0.0186306629766093,0.059503874086903,"DF"
"176",66,3,"M1",-0.000224919524612372,0.959434239825521,0.00532697021298348,0.00496026149775985,0.2795,18.6051879699248,56321,16.128,1.091,193,"Treat",0.0137160874338166,32183.8333333333,68277,8.32256935955564e-09,0.0135152041900901,0.0483549344904834,"DF"
"177",67,3,"M2",-0.000281190904681595,0.97645949763649,0.00502878332978943,0.00425829387693386,0.2795,18.7994987468672,57601,16.128,1.091,193,"Treat",0.017147639987474,32183.8333333333,68277,8.32256935955564e-09,0.0169361038549672,0.0605942892843193,"DF"
"178",68,3,"M3",-0.000203687506989618,0.956100801709821,0.00502714896771374,0.00484475683127774,0.2795,18.8122305764411,58881,16.128,1.091,193,"Treat",0.0124213122887423,32183.8333333333,68277,8.32256935955564e-09,0.0121991232674554,0.0436462370928635,"DF"
"179",69,3,"M4",-0.000262595188540582,0.95766332055166,0.00635945124801183,0.0043389474751329,0.2795,18.8011278195489,60161,16.128,1.091,193,"Treat",0.0160136323066195,32183.8333333333,68277,8.32256935955564e-09,0.0157807903965523,0.0564607885386486,"DF"
"180",70,3,"M5",-0.00026359900117422,0.97910979621504,0.00443486403173382,0.00415358116889065,0.2795,18.8175187969925,61441,16.128,1.091,193,"Treat",0.0160748470094065,32183.8333333333,68277,8.32256935955564e-09,0.0158313522105591,0.0566416894832167,"DF"
"181",71,3,"M6",-0.000202600914666601,0.962474861688048,0.00460774847003162,0.00447876454494063,0.2795,18.8202255639098,62721,16.128,1.091,193,"Treat",0.0123550494983816,32183.8333333333,68277,8.32256935955564e-09,0.0121009018107539,0.0432948186431268,"DF"
